ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 0.5, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102332, vX: 1.981E-05, vY: 3.19789, DP: 0, dDP: 0, distObst: 2.87748, HP: 19, TC: 2818, TE: 2147483647, TD: 255, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.62731E-24, vY: 7.53051E-25, DP: 0, dDP: 0, distObst: 0.256163, HP: 20, TC: 2818, TE: 92, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102339, vX: 2.06722E-05, vY: 3.1981, DP: 0, dDP: 0, distObst: 2.77514, HP: 19, TC: 2819, TE: 2147483647, TD: 256, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.36458E-24, vY: 6.77746E-25, DP: 0, dDP: 0, distObst: 0.218423, HP: 20, TC: 2819, TE: 93, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102345, vX: 2.14482E-05, vY: 3.19829, DP: 0, dDP: 0, distObst: 2.67279, HP: 19, TC: 2820, TE: 2147483647, TD: 257, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.12812E-24, vY: 6.09971E-25, DP: 0, dDP: 0, distObst: 0.18771, HP: 20, TC: 2820, TE: 94, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102351, vX: 2.21466E-05, vY: 3.19846, DP: 0, dDP: 0, distObst: 2.57044, HP: 19, TC: 2821, TE: 2147483647, TD: 258, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.91531E-24, vY: 5.48974E-25, DP: 0, dDP: 0, distObst: 0.162643, HP: 20, TC: 2821, TE: 95, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102356, vX: 2.27752E-05, vY: 3.19862, DP: 0, dDP: 0, distObst: 2.46808, HP: 19, TC: 2822, TE: 2147483647, TD: 259, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.72378E-24, vY: 4.94077E-25, DP: 0, dDP: 0, distObst: 0.142194, HP: 20, TC: 2822, TE: 96, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.10236, vX: 2.33409E-05, vY: 3.19875, DP: 0, dDP: 0, distObst: 2.36572, HP: 19, TC: 2823, TE: 2147483647, TD: 260, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.5514E-24, vY: 4.44669E-25, DP: 0, dDP: 0, distObst: 0.125574, HP: 20, TC: 2823, TE: 97, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102365, vX: 2.385E-05, vY: 3.19888, DP: 0, dDP: 0, distObst: 2.26336, HP: 19, TC: 2824, TE: 2147483647, TD: 261, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.39626E-24, vY: 4.00202E-25, DP: 0, dDP: 0, distObst: 0.112176, HP: 20, TC: 2824, TE: 98, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102367, vX: 2.43082E-05, vY: 3.19899, DP: 0, dDP: 0, distObst: 2.16099, HP: 19, TC: 2825, TE: 2147483647, TD: 262, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.25663E-24, vY: 3.60182E-25, DP: 0, dDP: 0, distObst: 0.101517, HP: 20, TC: 2825, TE: 99, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102371, vX: 2.47206E-05, vY: 3.19909, DP: 0, dDP: 0, distObst: 2.05862, HP: 19, TC: 2826, TE: 2147483647, TD: 263, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.13097E-24, vY: 3.24164E-25, DP: 0, dDP: 0, distObst: 0.09322, HP: 20, TC: 2826, TE: 100, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102374, vX: 2.50918E-05, vY: 3.19918, DP: 0, dDP: 0, distObst: 1.95625, HP: 19, TC: 2827, TE: 2147483647, TD: 264, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.01787E-24, vY: 2.91747E-25, DP: 0, dDP: 0, distObst: 0.0869782, HP: 20, TC: 2827, TE: 101, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102376, vX: 2.54258E-05, vY: 3.19926, DP: 0, dDP: 0, distObst: 1.85387, HP: 19, TC: 2828, TE: 2147483647, TD: 265, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 9.16085E-25, vY: 2.62573E-25, DP: 0, dDP: 0, distObst: 0.0825423, HP: 20, TC: 2828, TE: 102, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102379, vX: 2.57265E-05, vY: 3.19934, DP: 0, dDP: 0, distObst: 1.75149, HP: 19, TC: 2829, TE: 2147483647, TD: 266, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 8.24477E-25, vY: 2.36315E-25, DP: 0, dDP: 0, distObst: 0.0797116, HP: 20, TC: 2829, TE: 103, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102381, vX: 2.5997E-05, vY: 3.1994, DP: 0, dDP: 0, distObst: 1.64911, HP: 19, TC: 2830, TE: 2147483647, TD: 267, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 7.42029E-25, vY: 2.12684E-25, DP: 0, dDP: 0, distObst: 0.0783171, HP: 20, TC: 2830, TE: 104, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102383, vX: 2.62405E-05, vY: 3.19946, DP: 0, dDP: 0, distObst: 1.54673, HP: 19, TC: 2831, TE: 2147483647, TD: 268, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 6.67826E-25, vY: 1.91416E-25, DP: 0, dDP: 0, distObst: 0.0782236, HP: 20, TC: 2831, TE: 105, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 9.53674E-07, dMovY: 0.102385, vX: 2.64597E-05, vY: 3.19952, DP: 0, dDP: 0, distObst: 1.44434, HP: 19, TC: 2832, TE: 2147483647, TD: 269, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 6.01044E-25, vY: 1.72274E-25, DP: 0, dDP: 0, distObst: 0.0793175, HP: 20, TC: 2832, TE: 106, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: 9.53674E-07, dMovY: 0.0921459, vX: 2.38137E-05, vY: 2.87957, DP: 0, dDP: 0, distObst: 1.33587, HP: 19, TC: 2833, TE: 2147483647, TD: 270, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 5.40939E-25, vY: 1.55047E-25, DP: 0, dDP: 0, distObst: 0.0815041, HP: 20, TC: 2833, TE: 107, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000320435, dMovY: 0.0829315, vX: -0.01, vY: 2.59161, DP: 0, dDP: 0, distObst: 0.54973, HP: 19, TC: 2834, TE: 2147483647, TD: 271, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 4.86845E-25, vY: 1.39542E-25, DP: 0, dDP: 0, distObst: 0.0847067, HP: 20, TC: 2834, TE: 108, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.00028801, dMovY: 0.0746384, vX: -0.009, vY: 2.33245, DP: 0, dDP: 0, distObst: 0.21787, HP: 19, TC: 2835, TE: 2147483647, TD: 272, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 4.38161E-25, vY: 1.25588E-25, DP: 0, dDP: 0, distObst: 0.0888583, HP: 20, TC: 2835, TE: 109, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000259399, dMovY: 0.0671749, vX: -0.0081, vY: 2.0992, DP: 0, dDP: 0, distObst: 0.0563298, HP: 19, TC: 2836, TE: 2147483647, TD: 273, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.94345E-25, vY: 1.13029E-25, DP: 0, dDP: 0, distObst: 0.0939092, HP: 20, TC: 2836, TE: 110, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.00023365, dMovY: 0.0604572, vX: -0.00729, vY: 1.88928, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2837, TE: 2147483647, TD: 274, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.5491E-25, vY: 1.01726E-25, DP: 0, dDP: 0, distObst: 0.0998149, HP: 20, TC: 2837, TE: 111, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000209808, dMovY: 0.0544109, vX: -0.006561, vY: 1.70035, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2838, TE: 2147483647, TD: 275, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.19419E-25, vY: 9.15534E-26, DP: 0, dDP: 0, distObst: 0.106541, HP: 20, TC: 2838, TE: 112, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000188828, dMovY: 0.0489702, vX: -0.0059049, vY: 1.53032, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2839, TE: 2147483647, TD: 276, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.87477E-25, vY: 8.23981E-26, DP: 0, dDP: 0, distObst: 0.114061, HP: 20, TC: 2839, TE: 113, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000169754, dMovY: 0.0440731, vX: -0.00531441, vY: 1.37729, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2840, TE: 2147483647, TD: 277, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.5873E-25, vY: 7.41583E-26, DP: 0, dDP: 0, distObst: 0.122356, HP: 20, TC: 2840, TE: 114, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000152588, dMovY: 0.0396662, vX: -0.00478297, vY: 1.23956, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2841, TE: 2147483647, TD: 278, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.32857E-25, vY: 6.67425E-26, DP: 0, dDP: 0, distObst: 0.13141, HP: 20, TC: 2841, TE: 115, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000137329, dMovY: 0.0356989, vX: -0.00430467, vY: 1.1156, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2842, TE: 2147483647, TD: 279, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.09571E-25, vY: 6.00682E-26, DP: 0, dDP: 0, distObst: 0.141217, HP: 20, TC: 2842, TE: 116, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000123978, dMovY: 0.0321293, vX: -0.0038742, vY: 1.00404, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2843, TE: 2147483647, TD: 280, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.88614E-25, vY: 5.40614E-26, DP: 0, dDP: 0, distObst: 0.151771, HP: 20, TC: 2843, TE: 117, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.00011158, dMovY: 0.0289164, vX: -0.00348678, vY: 0.903638, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2844, TE: 2147483647, TD: 281, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.69752E-25, vY: 4.86553E-26, DP: 0, dDP: 0, distObst: 0.163077, HP: 20, TC: 2844, TE: 118, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -0.000100136, dMovY: 0.0260248, vX: -0.00313811, vY: 0.813275, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2845, TE: 2147483647, TD: 282, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.52777E-25, vY: 4.37897E-26, DP: 0, dDP: 0, distObst: 0.175139, HP: 20, TC: 2845, TE: 119, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -9.05991E-05, dMovY: 0.0234222, vX: -0.0028243, vY: 0.731947, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2846, TE: 2147483647, TD: 283, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.375E-25, vY: 3.94108E-26, DP: 0, dDP: 0, distObst: 0.18797, HP: 20, TC: 2846, TE: 120, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -8.10623E-05, dMovY: 0.02108, vX: -0.00254187, vY: 0.658752, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2847, TE: 2147483647, TD: 284, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.2375E-25, vY: 3.54697E-26, DP: 0, dDP: 0, distObst: 0.201583, HP: 20, TC: 2847, TE: 121, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -7.34329E-05, dMovY: 0.0189724, vX: -0.00228768, vY: 0.592877, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2848, TE: 2147483647, TD: 285, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.11375E-25, vY: 3.19227E-26, DP: 0, dDP: 0, distObst: 0.216, HP: 20, TC: 2848, TE: 122, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -6.58035E-05, dMovY: 0.0170746, vX: -0.00205891, vY: 0.533589, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2849, TE: 2147483647, TD: 286, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.00237E-25, vY: 2.87304E-26, DP: 0, dDP: 0, distObst: 0.231246, HP: 20, TC: 2849, TE: 123, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -5.91278E-05, dMovY: 0.0153675, vX: -0.00185302, vY: 0.48023, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2850, TE: 2147483647, TD: 287, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 9.02134E-26, vY: 2.58574E-26, DP: 0, dDP: 0, distObst: 0.247349, HP: 20, TC: 2850, TE: 124, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -5.34058E-05, dMovY: 0.0138302, vX: -0.00166772, vY: 0.432207, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2851, TE: 2147483647, TD: 288, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 8.11921E-26, vY: 2.32717E-26, DP: 0, dDP: 0, distObst: 0.264336, HP: 20, TC: 2851, TE: 125, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -4.76837E-05, dMovY: 0.0124474, vX: -0.00150095, vY: 0.388987, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2852, TE: 2147483647, TD: 289, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 7.30729E-26, vY: 2.09445E-26, DP: 0, dDP: 0, distObst: 0.24734, HP: 20, TC: 2852, TE: 126, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -4.29153E-05, dMovY: 0.0112028, vX: -0.00135085, vY: 0.350088, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2853, TE: 2147483647, TD: 290, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 6.57656E-26, vY: 1.885E-26, DP: 0, dDP: 0, distObst: 0.231239, HP: 20, TC: 2853, TE: 127, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -3.91006E-05, dMovY: 0.0100822, vX: -0.00121577, vY: 0.315079, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2854, TE: 2147483647, TD: 291, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 5.9189E-26, vY: 1.6965E-26, DP: 0, dDP: 0, distObst: 0.215994, HP: 20, TC: 2854, TE: 128, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -3.52859E-05, dMovY: 0.00907421, vX: -0.00109419, vY: 0.283571, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2855, TE: 2147483647, TD: 292, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 5.32701E-26, vY: 1.52685E-26, DP: 0, dDP: 0, distObst: 0.201577, HP: 20, TC: 2855, TE: 129, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -3.14713E-05, dMovY: 0.00816727, vX: -0.0009847709, vY: 0.255214, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2856, TE: 2147483647, TD: 293, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 4.79431E-26, vY: 1.37417E-26, DP: 0, dDP: 0, distObst: 0.187963, HP: 20, TC: 2856, TE: 130, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -2.86102E-05, dMovY: 0.00734997, vX: -0.000886294, vY: 0.229693, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2857, TE: 2147483647, TD: 294, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 4.31488E-26, vY: 1.23675E-26, DP: 0, dDP: 0, distObst: 0.175134, HP: 20, TC: 2857, TE: 131, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -2.57492E-05, dMovY: 0.00661469, vX: -0.000797664, vY: 0.206723, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2858, TE: 2147483647, TD: 295, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.88339E-26, vY: 1.11308E-26, DP: 0, dDP: 0, distObst: 0.163071, HP: 20, TC: 2858, TE: 132, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -2.28882E-05, dMovY: 0.00595379, vX: -0.000717898, vY: 0.186051, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2859, TE: 2147483647, TD: 296, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.49505E-26, vY: 1.00177E-26, DP: 0, dDP: 0, distObst: 0.151767, HP: 20, TC: 2859, TE: 133, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -2.09808E-05, dMovY: 0.0053587, vX: -0.000646108, vY: 0.167446, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2860, TE: 2147483647, TD: 297, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 3.14555E-26, vY: 9.01592E-27, DP: 0, dDP: 0, distObst: 0.141212, HP: 20, TC: 2860, TE: 134, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.90735E-05, dMovY: 0.00482273, vX: -0.000581497, vY: 0.150701, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2861, TE: 2147483647, TD: 298, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.83099E-26, vY: 8.11432E-27, DP: 0, dDP: 0, distObst: 0.131405, HP: 20, TC: 2861, TE: 135, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.71661E-05, dMovY: 0.00434017, vX: -0.000523348, vY: 0.135631, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2862, TE: 2147483647, TD: 299, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.54789E-26, vY: 7.30289E-27, DP: 0, dDP: 0, distObst: 0.122351, HP: 20, TC: 2862, TE: 136, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.52588E-05, dMovY: 0.00390625, vX: -0.000471013, vY: 0.122068, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2863, TE: 2147483647, TD: 300, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.2931E-26, vY: 6.5726E-27, DP: 0, dDP: 0, distObst: 0.114058, HP: 20, TC: 2863, TE: 137, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.33514E-05, dMovY: 0.00351524, vX: -0.000423912, vY: 0.109861, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2864, TE: 2147483647, TD: 301, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 2.06379E-26, vY: 5.91534E-27, DP: 0, dDP: 0, distObst: 0.106538, HP: 20, TC: 2864, TE: 138, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.23978E-05, dMovY: 0.00316429, vX: -0.00038152, vY: 0.0988752, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2865, TE: 2147483647, TD: 302, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.85741E-26, vY: 5.32381E-27, DP: 0, dDP: 0, distObst: 0.0998125, HP: 20, TC: 2865, TE: 139, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -1.14441E-05, dMovY: 0.00284767, vX: -0.000343368, vY: 0.0889877, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2866, TE: 2147483647, TD: 303, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.67167E-26, vY: 4.79143E-27, DP: 0, dDP: 0, distObst: 0.0939068, HP: 20, TC: 2866, TE: 140, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -9.53674E-06, dMovY: 0.00256252, vX: -0.000309032, vY: 0.0800889, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2867, TE: 2147483647, TD: 304, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.50451E-26, vY: 4.31228E-27, DP: 0, dDP: 0, distObst: 0.0888558, HP: 20, TC: 2867, TE: 141, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -8.58307E-06, dMovY: 0.00230694, vX: -0.000278128, vY: 0.07208, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2868, TE: 2147483647, TD: 305, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.35405E-26, vY: 3.88106E-27, DP: 0, dDP: 0, distObst: 0.0847042, HP: 20, TC: 2868, TE: 142, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -7.62939E-06, dMovY: 0.00207615, vX: -0.000250316, vY: 0.064872, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2869, TE: 2147483647, TD: 306, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.21865E-26, vY: 3.49295E-27, DP: 0, dDP: 0, distObst: 0.0815039, HP: 20, TC: 2869, TE: 143, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349064, dMovX: -7.62939E-06, dMovY: 0.00186825, vX: -0.000225284, vY: 0.0583848, DP: 0, dDP: 0, distObst: 0, HP: 19, TC: 2870, TE: 2147483647, TD: 307, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349064, dMovX: 0, dMovY: 0, vX: 1.09678E-26, vY: 3.14366E-27, DP: 0, dDP: 0, distObst: 0.0793173, HP: 20, TC: 2870, TE: 144, TD: 2147483647, SD: 0} -> TurnRight
